Type,Long,Lat,Neighborhood,Downtown,Suburbs,D or S
Medical Center,40.74501356,-73.88571739,Central Toronto,Yes,No,Downtown
Medical Center,40.60829783,-73.96142541,Central Toronto,Yes,No,Downtown
Medical Center,40.74733338,-73.97501675,Downtown Toronto,Yes,No,Downtown
Medical Center,40.58638013,-74.090883,Downtown Toronto,Yes,No,Downtown
Medical Center,40.75450686,-73.70915294,Downtown Toronto,Yes,No,Downtown
Medical Center,40.77846185,-73.96112694,Downtown Toronto,Yes,No,Downtown
Medical Center,40.77741106,-73.7014818,Downtown Toronto,Yes,No,Downtown
Medical Center,40.88375077,-74.05635524,Downtown Toronto,Yes,No,Downtown
Medical Center,40.75256785,-73.96952408,West Toronto,No,Yes,Suburbs
Medical Center,40.95672908,-74.06300068,West Toronto,No,Yes,Suburbs
Medical Center,40.88955858,-73.97570547,West Toronto,No,Yes,Suburbs
Medical Center,40.88955565,-73.9758547,West Toronto,No,Yes,Suburbs
Medical Center,40.74193376,-73.97469534,West Toronto,No,Yes,Suburbs
Medical Center,40.84141948,-73.94251187,West Toronto,No,Yes,Suburbs
Medical Center,40.87993788,-73.88086796,Downtown Toronto,Yes,No,Downtown
Medical Center,40.84115436,-73.94283907,East Toronto,No,Yes,Suburbs
Medical Center,40.74682884,-73.99630868,East Toronto,No,Yes,Suburbs
Medical Center,40.78514256,-74.17647257,East Toronto,No,Yes,Suburbs
Medical Center,40.77696675,-73.70148182,East Toronto,No,Yes,Suburbs
Medical Center,40.70030748,-73.94248891,East Toronto,No,Yes,Suburbs
Medical Center,40.87857913,-74.04712737,Central Toronto,Yes,No,Downtown
Medical Center,40.70278989,-73.871758,Central Toronto,Yes,No,Downtown
Medical Center,40.72840615,-73.98535222,Central Toronto,Yes,No,Downtown
Medical Center,40.66543808,-73.95839477,Central Toronto,Yes,No,Downtown
Medical Center,40.7187967,-74.00096849,Central Toronto,Yes,No,Downtown
Medical Center,40.829305,-74.10278433,Central Toronto,Yes,No,Downtown
Medical Center,40.91692576,-74.07646788,Downtown Toronto,Yes,No,Downtown
Medical Center,40.918982,-74.069229,Downtown Toronto,Yes,No,Downtown
Medical Center,40.77696675,-73.70148182,Downtown Toronto,Yes,No,Downtown
Medical Center,40.7287873,-73.85198593,Downtown Toronto,Yes,No,Downtown
Medical Center,40.7287873,-73.85198593,Downtown Toronto,Yes,No,Downtown
Medical Center,40.60829783,-73.96142541,Downtown Toronto,Yes,No,Downtown
Medical Center,40.97375208,-73.88172927,Downtown Toronto,Yes,No,Downtown
Medical Center,40.77696675,-73.70148182,Downtown Toronto,Yes,No,Downtown
Medical Center,40.66303277,-74.11839579,Downtown Toronto,Yes,No,Downtown
Medical Center,40.83530747,-73.84786606,Downtown Toronto,Yes,No,Downtown
Medical Center,40.83530747,-73.84786606,Downtown Toronto,Yes,No,Downtown
Medical Center,40.88822292,-73.91164355,Downtown Toronto,Yes,No,Downtown
Medical Center,40.88105598,-73.87727906,Central Toronto,Yes,No,Downtown
Medical Center,40.7187967,-74.00096849,Central Toronto,Yes,No,Downtown
Medical Center,40.79005808,-73.95325005,Central Toronto,Yes,No,Downtown
Medical Center,40.60888712,-73.9590893,Downtown Toronto,Yes,No,Downtown
Medical Center,40.83482473,-73.84738825,Downtown Toronto,Yes,No,Downtown
Medical Center,40.61928022,-74.0220854,Downtown Toronto,Yes,No,Downtown
Medical Center,40.925863,-73.995891,Downtown Toronto,Yes,No,Downtown
Medical Center,40.74067354,-74.029839,Downtown Toronto,Yes,No,Downtown
Medical Center,40.71885686,-73.99623982,Downtown Toronto,Yes,No,Downtown
Medical Center,40.60829783,-73.96142541,West Toronto,No,Yes,Suburbs
Medical Center,40.76466513,-73.9548111,West Toronto,No,Yes,Suburbs
Medical Center,40.79005808,-73.95325005,West Toronto,No,Yes,Suburbs
Medical Center,40.78989969,-73.95412445,West Toronto,No,Yes,Suburbs
Medical Center,40.88826,-74.204675,West Toronto,No,Yes,Suburbs
Medical Center,40.88835795,-74.20442466,West Toronto,No,Yes,Suburbs
Medical Center,40.74351792,-74.17406559,Downtown Toronto,Yes,No,Downtown
Medical Center,40.84053484,-73.94120693,East Toronto,No,Yes,Suburbs
Medical Center,40.86695759,-73.90584469,East Toronto,No,Yes,Suburbs
Medical Center,40.700264,-73.831132,East Toronto,No,Yes,Suburbs
Medical Center,40.75491607,-73.89331341,East Toronto,No,Yes,Suburbs
Medical Center,40.789686,-73.953899,East Toronto,No,Yes,Suburbs
Medical Center,40.74330251,-73.97384673,Central Toronto,Yes,No,Downtown
Medical Center,40.74193376,-73.97469534,Central Toronto,Yes,No,Downtown
Medical Center,40.60829783,-73.96142541,Central Toronto,Yes,No,Downtown
Medical Center,40.749178,-73.8756808,Central Toronto,Yes,No,Downtown
Medical Center,40.723311,-74.000633,Central Toronto,Yes,No,Downtown
Medical Center,40.77271775,-74.23014414,Central Toronto,Yes,No,Downtown
Medical Center,40.74330251,-73.97384673,Downtown Toronto,Yes,No,Downtown
Medical Center,40.74193376,-73.97469534,Downtown Toronto,Yes,No,Downtown
Medical Center,40.74781736,-73.97486178,Downtown Toronto,Yes,No,Downtown
Medical Center,40.88105598,-73.87727906,Downtown Toronto,Yes,No,Downtown
Medical Center,40.78514256,-74.17647257,Downtown Toronto,Yes,No,Downtown
Medical Center,40.74307505,-74.00298847,Downtown Toronto,Yes,No,Downtown
Medical Center,40.89416436,-73.86074636,Downtown Toronto,Yes,No,Downtown
Medical Center,40.829305,-74.10278433,Downtown Toronto,Yes,No,Downtown
Medical Center,40.82920593,-74.10307223,Downtown Toronto,Yes,No,Downtown
Medical Center,40.83530747,-73.84786606,Downtown Toronto,Yes,No,Downtown
Medical Center,40.84051969,-73.94094475,Downtown Toronto,Yes,No,Downtown
Medical Center,40.84053484,-73.94120693,Downtown Toronto,Yes,No,Downtown
Medical Center,40.84053484,-73.94120693,Central Toronto,Yes,No,Downtown
Medical Center,40.705291,-74.010409,Central Toronto,Yes,No,Downtown
Medical Center,40.71005226,-74.21247482,Central Toronto,Yes,No,Downtown
Medical Center,40.83482473,-73.84738825,Downtown Toronto,Yes,No,Downtown
Medical Center,40.75450686,-73.70915294,Downtown Toronto,Yes,No,Downtown
Medical Center,40.82798023,-73.8188887,Downtown Toronto,Yes,No,Downtown
Medical Center,40.829305,-74.10278433,Downtown Toronto,Yes,No,Downtown
Medical Center,40.79367992,-73.99636033,Downtown Toronto,Yes,No,Downtown
Medical Center,40.76466513,-73.9548111,Downtown Toronto,Yes,No,Downtown
Medical Center,40.82921532,-74.10305964,West Toronto,No,Yes,Suburbs
Medical Center,40.88389521,-74.05615445,West Toronto,No,Yes,Suburbs
Medical Center,40.88431303,-74.0562864,West Toronto,No,Yes,Suburbs
Medical Center,40.79005808,-73.95325005,West Toronto,No,Yes,Suburbs
Medical Center,40.58475655,-74.08510208,West Toronto,No,Yes,Suburbs
Medical Center,40.88955565,-73.9758547,West Toronto,No,Yes,Suburbs
Medical Center,40.88955858,-73.97570547,Downtown Toronto,Yes,No,Downtown
Medical Center,40.84516796,-73.90947334,East Toronto,No,Yes,Suburbs
Medical Center,40.74193376,-73.97469534,East Toronto,No,Yes,Suburbs
Medical Center,40.88105598,-73.87727906,East Toronto,No,Yes,Suburbs
Medical Center,40.73982508,-73.99875863,East Toronto,No,Yes,Suburbs
Medical Center,40.88428122,-74.05822182,East Toronto,No,Yes,Suburbs
Medical Center,40.74315663,-73.91764882,Central Toronto,Yes,No,Downtown
Medical Center,40.90385272,-74.16573838,Central Toronto,Yes,No,Downtown
Medical Center,40.87857913,-74.04712737,Central Toronto,Yes,No,Downtown
Medical Center,40.73063339,-73.8877814,Central Toronto,Yes,No,Downtown
Medical Center,40.79439182,-73.9404683,Central Toronto,Yes,No,Downtown
Medical Center,40.76530402,-73.98024526,Central Toronto,Yes,No,Downtown
Medical Center,40.61754787,-73.97453464,Downtown Toronto,Yes,No,Downtown
Medical Center,40.74526512,-73.88524917,Downtown Toronto,Yes,No,Downtown
Medical Center,40.88822292,-73.91164355,Downtown Toronto,Yes,No,Downtown
Medical Center,40.77846185,-73.96112694,Downtown Toronto,Yes,No,Downtown
Medical Center,40.77364375,-73.96081924,Downtown Toronto,Yes,No,Downtown
Medical Center,40.82798023,-73.8188887,Downtown Toronto,Yes,No,Downtown
Medical Center,40.74193376,-73.97469534,Downtown Toronto,Yes,No,Downtown
Medical Center,40.84516796,-73.90947334,Downtown Toronto,Yes,No,Downtown
Medical Center,40.73063339,-73.8877814,Downtown Toronto,Yes,No,Downtown
Medical Center,40.88955565,-73.9758547,Downtown Toronto,Yes,No,Downtown
Medical Center,40.88955858,-73.97570547,Downtown Toronto,Yes,No,Downtown
Medical Center,40.83530747,-73.84786606,Downtown Toronto,Yes,No,Downtown
Medical Center,40.88822292,-73.91164355,Central Toronto,Yes,No,Downtown
Medical Center,40.76530402,-73.98024526,Central Toronto,Yes,No,Downtown
Medical Center,40.82798023,-73.8188887,Central Toronto,Yes,No,Downtown
Medical Center,40.60829783,-73.96142541,Downtown Toronto,Yes,No,Downtown
Medical Center,40.82798023,-73.8188887,Downtown Toronto,Yes,No,Downtown
Medical Center,40.76415871,-73.81321931,Downtown Toronto,Yes,No,Downtown
Medical Center,40.64671746,-74.0211153,Downtown Toronto,Yes,No,Downtown
Medical Center,40.73904532,-73.98016491,Downtown Toronto,Yes,No,Downtown
Medical Center,40.82921532,-74.10305964,Downtown Toronto,Yes,No,Downtown
Medical Center,40.78514256,-74.17647257,West Toronto,No,Yes,Suburbs
Medical Center,40.85550037,-73.84623528,West Toronto,No,Yes,Suburbs
Medical Center,40.79059632,-73.95255149,West Toronto,No,Yes,Suburbs
Medical Center,40.76974552,-73.98667308,West Toronto,No,Yes,Suburbs
Medical Center,40.65842424,-74.21445608,West Toronto,No,Yes,Suburbs
Medical Center,40.74733338,-73.97501675,West Toronto,No,Yes,Suburbs
Medical Center,40.74781736,-73.97486178,Downtown Toronto,Yes,No,Downtown
Medical Center,40.74330251,-73.97384673,East Toronto,No,Yes,Suburbs
Medical Center,40.88822292,-73.91164355,East Toronto,No,Yes,Suburbs
Medical Center,40.80555881,-73.96193504,East Toronto,No,Yes,Suburbs
Medical Center,40.71005226,-74.21247482,East Toronto,No,Yes,Suburbs
Medical Center,40.97149974,-73.87811743,East Toronto,No,Yes,Suburbs
Medical Center,40.74682884,-73.99630868,Central Toronto,Yes,No,Downtown
Medical Center,40.88951062,-73.97568251,Central Toronto,Yes,No,Downtown
Medical Center,40.82798023,-73.8188887,Central Toronto,Yes,No,Downtown
Medical Center,40.77846185,-73.96112694,Central Toronto,Yes,No,Downtown
Medical Center,40.642346,-73.996757,Central Toronto,Yes,No,Downtown
Medical Center,40.87896109,-73.88329113,Central Toronto,Yes,No,Downtown
Medical Center,40.83876,-73.941443,Downtown Toronto,Yes,No,Downtown
Medical Center,40.74995545,-73.86374474,Downtown Toronto,Yes,No,Downtown
Medical Center,40.642346,-73.996757,Downtown Toronto,Yes,No,Downtown
Medical Center,40.82798023,-73.8188887,Downtown Toronto,Yes,No,Downtown
Medical Center,40.74682884,-73.99630868,Downtown Toronto,Yes,No,Downtown
Medical Center,40.74193376,-73.97469534,Downtown Toronto,Yes,No,Downtown
Medical Center,40.82798023,-73.8188887,Downtown Toronto,Yes,No,Downtown
Medical Center,40.74193376,-73.97469534,Downtown Toronto,Yes,No,Downtown
Medical Center,40.88955858,-73.97570547,Downtown Toronto,Yes,No,Downtown
Medical Center,40.78885994,-73.95403862,Downtown Toronto,Yes,No,Downtown
Medical Center,40.82798023,-73.8188887,Downtown Toronto,Yes,No,Downtown
Medical Center,40.88822292,-73.91164355,Downtown Toronto,Yes,No,Downtown
Medical Center,40.74501356,-73.88571739,Central Toronto,Yes,No,Downtown
Medical Center,40.76927531,-73.924621,Central Toronto,Yes,No,Downtown
Medical Center,40.77364375,-73.96081924,Central Toronto,Yes,No,Downtown
Medical Center,40.73269354,-74.05996374,Downtown Toronto,Yes,No,Downtown
Medical Center,40.597471,-73.970978,Downtown Toronto,Yes,No,Downtown
Medical Center,40.60829783,-73.96142541,Downtown Toronto,Yes,No,Downtown
Medical Center,40.82798023,-73.8188887,Downtown Toronto,Yes,No,Downtown
Medical Center,40.750435,-73.940362,Downtown Toronto,Yes,No,Downtown
Medical Center,40.79005808,-73.95325005,Downtown Toronto,Yes,No,Downtown
Medical Center,40.64671746,-74.0211153,West Toronto,No,Yes,Suburbs
Medical Center,40.624442,-74.02776,West Toronto,No,Yes,Suburbs
Medical Center,40.70030748,-73.94248891,West Toronto,No,Yes,Suburbs
Medical Center,40.82798023,-73.8188887,West Toronto,No,Yes,Suburbs
Medical Center,40.73063339,-73.8877814,West Toronto,No,Yes,Suburbs
Medical Center,40.714671,-74.008676,West Toronto,No,Yes,Suburbs
Medical Center,40.70278989,-73.871758,Downtown Toronto,Yes,No,Downtown
Medical Center,40.82798023,-73.8188887,East Toronto,No,Yes,Suburbs
Medical Center,40.61323643,-74.06553805,East Toronto,No,Yes,Suburbs
Medical Center,40.745623,-73.975817,East Toronto,No,Yes,Suburbs
Medical Center,40.71157472,-73.8571571,East Toronto,No,Yes,Suburbs
Medical Center,40.64671746,-74.0211153,East Toronto,No,Yes,Suburbs
Medical Center,40.71590825,-73.99732444,Central Toronto,Yes,No,Downtown
Medical Center,40.82798023,-73.8188887,Central Toronto,Yes,No,Downtown
Medical Center,40.78668671,-74.01702444,Central Toronto,Yes,No,Downtown
Medical Center,40.73034183,-74.03443886,Central Toronto,Yes,No,Downtown
Medical Center,40.816063,-74.12478902,Central Toronto,Yes,No,Downtown
Medical Center,40.68568868,-73.9919931,Central Toronto,Yes,No,Downtown
Medical Center,40.76719837,-73.98388389,Downtown Toronto,Yes,No,Downtown
Medical Center,40.60829783,-73.96142541,Downtown Toronto,Yes,No,Downtown
Medical Center,40.74526512,-73.88524917,Downtown Toronto,Yes,No,Downtown
Medical Center,40.744959,-73.98297137,Downtown Toronto,Yes,No,Downtown
Medical Center,40.73424452,-74.05021661,Downtown Toronto,Yes,No,Downtown
Medical Center,40.97149974,-73.87811743,Downtown Toronto,Yes,No,Downtown
Medical Center,40.88951062,-73.97568251,Downtown Toronto,Yes,No,Downtown
Medical Center,40.77846185,-73.96112694,Downtown Toronto,Yes,No,Downtown
Medical Center,40.88955565,-73.9758547,Downtown Toronto,Yes,No,Downtown
Medical Center,40.77091394,-73.95768877,Downtown Toronto,Yes,No,Downtown
Medical Center,40.84344868,-73.91115546,Downtown Toronto,Yes,No,Downtown
Medical Center,40.88720412,-74.05864187,Downtown Toronto,Yes,No,Downtown
Medical Center,40.794539,-74.11938,Central Toronto,Yes,No,Downtown
Medical Center,40.77020405,-73.98679934,Central Toronto,Yes,No,Downtown
Medical Center,40.76466513,-73.9548111,Central Toronto,Yes,No,Downtown
Medical Center,40.88951062,-73.97568251,Downtown Toronto,Yes,No,Downtown
Medical Center,40.88955565,-73.9758547,Downtown Toronto,Yes,No,Downtown
Medical Center,40.74553678,-73.99452392,Downtown Toronto,Yes,No,Downtown
Medical Center,40.77846185,-73.96112694,Downtown Toronto,Yes,No,Downtown
Medical Center,40.75125018,-73.97957376,Downtown Toronto,Yes,No,Downtown
Medical Center,40.78514256,-74.17647257,Downtown Toronto,Yes,No,Downtown
Medical Center,40.92086857,-74.11807463,West Toronto,No,Yes,Suburbs
Medical Center,40.77571935,-73.97688778,West Toronto,No,Yes,Suburbs
Medical Center,40.71590825,-73.99732444,West Toronto,No,Yes,Suburbs
Medical Center,40.742167,-74.035326,West Toronto,No,Yes,Suburbs
Medical Center,40.74130691,-74.03390408,West Toronto,No,Yes,Suburbs
Medical Center,40.77696675,-73.70148182,West Toronto,No,Yes,Suburbs
Medical Center,40.82921532,-74.10305964,Downtown Toronto,Yes,No,Downtown
Medical Center,40.77725225,-73.70148754,East Toronto,No,Yes,Suburbs
Medical Center,40.77729034,-73.70121765,East Toronto,No,Yes,Suburbs
Medical Center,40.97149974,-73.87811743,East Toronto,No,Yes,Suburbs
Medical Center,40.82798023,-73.8188887,East Toronto,No,Yes,Suburbs
Medical Center,40.7407155,-73.99223413,East Toronto,No,Yes,Suburbs
Medical Center,40.74193376,-73.97469534,Central Toronto,Yes,No,Downtown
Medical Center,40.77846185,-73.96112694,Central Toronto,Yes,No,Downtown
Medical Center,40.74404379,-73.85897184,Central Toronto,Yes,No,Downtown
Medical Center,40.76818866,-73.96096622,Central Toronto,Yes,No,Downtown
Medical Center,40.884358,-73.984478,Central Toronto,Yes,No,Downtown
Medical Center,40.84516796,-73.90947334,Central Toronto,Yes,No,Downtown
Medical Center,40.60044383,-73.99630294,Downtown Toronto,Yes,No,Downtown
Medical Center,40.82798023,-73.8188887,Downtown Toronto,Yes,No,Downtown
Medical Center,40.86509384,-73.97286447,Downtown Toronto,Yes,No,Downtown
Medical Center,40.77696675,-73.70148182,Downtown Toronto,Yes,No,Downtown
Medical Center,40.78486329,-73.94494057,Downtown Toronto,Yes,No,Downtown
Medical Center,40.95408741,-74.07123054,Downtown Toronto,Yes,No,Downtown
Medical Center,40.82798023,-73.8188887,Downtown Toronto,Yes,No,Downtown
Medical Center,40.627547,-74.029391,Downtown Toronto,Yes,No,Downtown
Medical Center,40.97149974,-73.87811743,Downtown Toronto,Yes,No,Downtown
Medical Center,40.82798023,-73.8188887,Downtown Toronto,Yes,No,Downtown
Medical Center,40.88951062,-73.97568251,Downtown Toronto,Yes,No,Downtown
Medical Center,40.88955565,-73.9758547,Downtown Toronto,Yes,No,Downtown
Medical Center,40.83177038,-73.98242041,Central Toronto,Yes,No,Downtown
Medical Center,40.900288,-73.969011,Central Toronto,Yes,No,Downtown
Medical Center,40.727449,-73.990556,Central Toronto,Yes,No,Downtown
Medical Center,40.74193376,-73.97469534,Downtown Toronto,Yes,No,Downtown
Medical Center,40.7287873,-73.85198593,Downtown Toronto,Yes,No,Downtown
Medical Center,40.729001,-73.851754,Downtown Toronto,Yes,No,Downtown
Medical Center,40.7292422,-73.85127058,Downtown Toronto,Yes,No,Downtown
Medical Center,40.80290956,-74.19539591,Downtown Toronto,Yes,No,Downtown
Medical Center,40.78514256,-74.17647257,Downtown Toronto,Yes,No,Downtown
Medical Center,40.76258,-73.989556,West Toronto,No,Yes,Suburbs
Medical Center,40.97149974,-73.87811743,West Toronto,No,Yes,Suburbs
Medical Center,40.886316,-74.020665,West Toronto,No,Yes,Suburbs
Medical Center,40.949319,-73.824929,West Toronto,No,Yes,Suburbs
Medical Center,40.949546,-73.824908,West Toronto,No,Yes,Suburbs
Medical Center,40.949445,-73.824735,West Toronto,No,Yes,Suburbs
Medical Center,40.77846185,-73.96112694,Downtown Toronto,Yes,No,Downtown
Medical Center,40.77846185,-73.96112694,East Toronto,No,Yes,Suburbs
Medical Center,40.74528483,-73.99303757,East Toronto,No,Yes,Suburbs
Medical Center,40.73475567,-73.98944502,East Toronto,No,Yes,Suburbs
Medical Center,40.89207273,-74.05424403,East Toronto,No,Yes,Suburbs
Medical Center,40.77332139,-74.26603189,East Toronto,No,Yes,Suburbs
Medical Center,40.742167,-74.035326,Central Toronto,Yes,No,Downtown
Medical Center,40.89416436,-73.86074636,Central Toronto,Yes,No,Downtown
Medical Center,40.829305,-74.10278433,Central Toronto,Yes,No,Downtown
Medical Center,40.97149974,-73.87811743,Central Toronto,Yes,No,Downtown
Medical Center,40.84053484,-73.94120693,Central Toronto,Yes,No,Downtown
